DATA_LANCAMENTO_OBRA,TITULO_ORIGINAL,TIPO_OBRA,PAIS_OBRA,CPB_ROE,PUBLICO_TOTAL,RENDA_TOTAL,RAZAO_SOCIAL_DISTRIBUIDORA,REGISTRO_DISTRIBUIDORA,CNPJ_DISTRIBUIDORA
2017-08-24,MIMOSAS,FICÇÃO,ESPANHA,E1700228600000,441.0,5435.0,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2017-08-17,LADY MACBETH,FICÇÃO,INGLATERRA,E1700176300000,28641.0,471557.61,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2017-08-17,HAPPY FAMILY,ANIMAÇÃO,ALEMANHA,E1700349600000,149107.0,2060356.35,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2017-08-17,POWIDOKI,FICÇÃO,POLÔNIA,E1700055900000,8744.0,139095.52,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2017-08-17,EL MATE,FICÇÃO,BRASIL,B1600579200000,235.0,2120.0,FILMES DE VAGABUNDO LTDA - ME,26306.0,15.512.603/0001-40
2017-08-17,VIVA O CINEMA !,DOCUMENTÁRIO,BRASIL,B1700263500000,83.0,912.96,EBISU FILMES PRODUCOES CINEMATOGRAFICAS EIRELI,25254.0,15.616.890/0001-38
2017-08-17,ANNABELLE: CREATION,FICÇÃO,ESTADOS UNIDOS,E1700194500000,2957303.0,40538041.0,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2017-08-17,CORPO ELÉTRICO,FICÇÃO,BRASIL,B1700112000000,20128.0,238036.18,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2017-08-17,"JOÃO, O MAESTRO",FICÇÃO,BRASIL,B1700349800000,87517.0,1515200.75,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2017-08-17,INTOLERÂNCIA.DOC,DOCUMENTÁRIO,BRASIL,B1600685100000,236.0,3779.59,MODO OPERANTE PRODUÇÕES CULTURAIS LTDA. ME,2719.0,06.992.833/0001-62
2017-08-10,MALASARTES E O DUELO COM A MORTE,FICÇÃO,BRASIL,B1700347600000,114382.0,1540238.22,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2017-08-10,SNOW QUEEN 3,ANIMAÇÃO,RÚSSIA,E1700180600000,123852.0,1593752.45,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2017-08-10,O DESERTO DO DESERTO,DOCUMENTÁRIO,BRASIL,B1600363900000,488.0,6554.13,CORAZON PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA,28781.0,09.452.894/0001-25
2017-08-10,VALERIAN AND THE CITY OF A THOUSAND PLANETS,FICÇÃO,FRANÇA,E1700313600000,488270.0,7677512.49,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.,22724.0,17.095.184/0001-13
2017-08-10,LE VOYAGE DE FANNY,FICÇÃO,FRANÇA,E1700279800000,13982.0,180561.68,MARES FILMES EIRELI,6418.0,07.257.887/0001-47
2017-08-10,THE BEGUILED,FICÇÃO,ESTADOS UNIDOS,E1700215400000,100570.0,1803264.0,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.,33787.0,24.810.280/0001-61
2017-08-10,DIARY OF A WIMPY KID: THE LONG HAUL,FICÇÃO,ESTADOS UNIDOS,E1700177200000,76969.0,1122628.0,FOX FILM DO BRASIL LTDA,256.0,33.110.420/0001-80
2017-08-03,RIFLE,FICÇÃO,BRASIL,B1600547800000,2034.0,14614.37,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2017-08-03,LE RÈGNE DE LA BEAUTÉ,FICÇÃO,CANADÁ,E1700354100000,2359.0,30415.98,P & M DISTRIBUIDORA DE FILMES LTDA,31931.0,22.910.081/0001-08
2017-08-03,SAINT AMOUR,FICÇÃO,BÉLGICA,E1600489500000,8464.0,118052.26,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2017-08-03,DEIXA NA RÉGUA,DOCUMENTÁRIO,BRASIL,B1700030400000,390.0,4453.7,OSMOSE FILMES LTDA,23336.0,16.505.730/0001-84
2017-08-03,WAR FOR THE PLANET OF THE APES,FICÇÃO,ESTADOS UNIDOS,E1700182000000,2694893.0,42994417.54,FOX FILM DO BRASIL LTDA,256.0,33.110.420/0001-80
2017-08-03,EVA NO DUERME,FICÇÃO,ARGENTINA,E1700295000000,6470.0,88747.96,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2017-08-03,UN SAC DE BILLES,FICÇÃO,CANADÁ,E1700263800000,43788.0,780591.31,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2017-08-03,O FILME DA MINHA VIDA,FICÇÃO,BRASIL,B1700151900000,295988.0,4465798.97,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2017-07-27,SAGE FEMME,FICÇÃO,FRANÇA,E1700279900000,21350.0,282703.99,MARES FILMES EIRELI,6418.0,07.257.887/0001-47
2017-07-27,DUNKIRK,FICÇÃO,ESTADOS UNIDOS,E1700303100000,796342.0,14581897.75,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2017-07-27,WISH UPON,FICÇÃO,ESTADOS UNIDOS,E1700225900000,249452.0,3427649.6,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2017-07-27,ESTEROS,FICÇÃO,BRASIL,B1700243800000,3851.0,61386.42,CANNES PRODUÇÕES S/A,2250.0,72.672.017/0001-04
2017-07-27,LOVE FILM FESTIVAL,FICÇÃO,BRASIL,B1500113300000,2486.0,32706.6,LUDWIG MAIA ARTHOUSE DISTRIBUIDORA DE FILMES LTDA,22808.0,05.249.852/0001-30
2017-07-27,HOW TO BE A LATIN LOVER,FICÇÃO,ESTADOS UNIDOS,E1700224100000,24633.0,382835.3,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2017-07-27,BABY DRIVER,FICÇÃO,ESTADOS UNIDOS,E1500757900000,582268.0,8987226.16,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2017-07-20,"TELLE MÈRE, TELLE FILLE",FICÇÃO,FRANÇA,E1700206200000,12938.0,200138.3,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2017-07-20,D.P.A. - DETETIVES DO PRÉDIO AZUL,FICÇÃO,BRASIL,B1700328500000,1223055.0,16122831.18,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2017-07-20,SONG TO SONG,FICÇÃO,ESTADOS UNIDOS,E1700295700000,21846.0,344378.25,OMF SERVICOS & CONSULTORIA LTDA,28508.0,21.437.756/0001-72
2017-07-20,MR. & MRS. ADELMAN,FICÇÃO,FRANÇA,E1700276600000,94978.0,1564064.54,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2017-07-20,TRANSFORMERS: THE LAST KNIGHT,FICÇÃO,ESTADOS UNIDOS,E1700299100000,2858363.0,43022925.05,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA,169.0,27.654.722/0001-16
2017-07-13,FALA COMIGO,FICÇÃO,BRASIL,B1600708000000,8982.0,125041.04,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2017-07-13,KEDI,DOCUMENTÁRIO,PERU,E1700300300000,17874.0,290200.54,CIRCUITO CINEARTE LTDA,1083.0,01.425.583/0001-65
2017-07-13,UNE VIE,FICÇÃO,BÉLGICA,E1700279300000,14009.0,173642.31,MARES FILMES EIRELI,6418.0,07.257.887/0001-47
2017-07-13,TOUR DE FRANCE,FICÇÃO,FRANÇA,E1700237900000,7915.0,106952.09,BONFILM PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA,14462.0,10.383.039/0001-99
2017-07-13,CARTAS DA GUERRA,FICÇÃO,PORTUGAL,E1600489000000,3364.0,48335.05,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2017-07-13,CARS 3,ANIMAÇÃO,ESTADOS UNIDOS,E1700229800000,2526111.0,34544362.15,THE WALT DISNEY COMPANY (BRASIL) LTDA.,18398.0,73.042.962/0001-87
2017-07-13,GLEASON,DOCUMENTÁRIO,ESTADOS UNIDOS,E1700242300000,744.0,10030.13,ENCRIPTA S/A,22364.0,15.182.829/0001-20
2017-07-13,JUILLET-AOÛT,FICÇÃO,FRANÇA,E1700236500000,4405.0,59934.79,CINEMATOGRÁFICA DISTRIBUIDORA DE FILMES LTDA,33340.0,23.391.665/0001-79
2017-07-06,POESÍA SIN FIN,FICÇÃO,CHILE,E1700274700000,12716.0,210458.89,CIRCUITO CINEARTE LTDA,1083.0,01.425.583/0001-65
2017-07-06,PARIS PIEDS NUS,FICÇÃO,BÉLGICA,E1700270600000,48811.0,720478.93,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2017-07-06,SPIDER-MAN: HOMECOMING,FICÇÃO,ESTADOS UNIDOS,E1500759500000,6686980.0,102729413.29,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2017-07-06,SOUNDTRACK,FICÇÃO,BRASIL,B1700275000000,13142.0,225513.5,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2017-07-06,OS POBRES DIABOS,FICÇÃO,BRASIL,B1302033700000,4693.0,53406.35,FREDERICO DA CRUZ MACHADO - ME,11990.0,03.553.092/0001-25
2017-07-06,AS AVENTURAS DO PEQUENO COLOMBO,ANIMAÇÃO,BRASIL,B1500572900000,2380.0,33137.07,FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.,4904.0,07.616.202/0001-01
2017-07-06,O PIANO QUE CONVERSA,DOCUMENTÁRIO,BRASIL,B1700220800000,810.0,9235.02,MARCELO MACHADO PRODUÇÕES ARTÍSTICAS LTDA - ME,13558.0,71.743.496/0001-31
2017-06-29,DANADO DE BOM,DOCUMENTÁRIO,BRASIL,B1700258100000,2237.0,23846.7,INQUIETUDE BRENNAND FORTES PRODUÇÕES CULTURAIS LTDA.,26781.0,19.557.549/0001-00
2017-06-29,MAR INQUIETO,FICÇÃO,BRASIL,B1700172800000,189.0,2708.8,LANCA DISTRIBUIDORA DE FILMES LTDA,25115.0,18.384.267/0001-95
2017-06-29,DEMAIN TOUT COMMENCE,FICÇÃO,FRANÇA,E1700223500000,94158.0,1604103.62,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2017-06-29,DESPICABLE ME 3,ANIMAÇÃO,ESTADOS UNIDOS,E1500759400000,8997736.0,126016866.53,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.,33787.0,24.810.280/0001-61
2017-06-29,FROM THE LAND OF THE MOON,FICÇÃO,BÉLGICA,E1700281500000,34731.0,486660.88,MARES FILMES EIRELI,6418.0,07.257.887/0001-47
2017-06-29,A TERRA VERMELHA,FICÇÃO,BRASIL,B1600439400000,1621.0,23140.46,RESERVA NACIONAL DISTRIBUIDORA DE FILMES LTDA.,11868.0,08.346.733/0001-94
2017-06-29,INTRODUÇÃO À MÚSICA DO SANGUE,FICÇÃO,BRASIL,B1500643000000,634.0,6574.2,LUDWIG MAIA ARTHOUSE DISTRIBUIDORA DE FILMES LTDA,22808.0,05.249.852/0001-30
2017-06-22,NOCES,FICÇÃO,BÉLGICA,E1700224600000,17016.0,240703.39,CINEMATOGRÁFICA DISTRIBUIDORA DE FILMES LTDA,33340.0,23.391.665/0001-79
2017-06-22,FRANTZ,FICÇÃO,ALEMANHA,E1700029400000,20340.0,287422.51,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2017-06-22,DIVINAS DIVAS,DOCUMENTÁRIO,BRASIL,B1600653900000,34127.0,254424.61,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2017-06-22,BRUXARIAS,ANIMAÇÃO,ESPANHA,B1500464600000,706.0,6038.23,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2017-06-22,IT COMES AT NIGHT,FICÇÃO,ESTADOS UNIDOS,E1700219700000,37710.0,576768.09,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.,22724.0,17.095.184/0001-13
2017-06-22,THE CIRCLE,FICÇÃO,EMIRADOS ÁRABES UNIDOS,E1700079100000,469262.0,8317518.38,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2017-06-22,MULHER DO PAI,FICÇÃO,BRASIL,B1600420900000,6928.0,81680.87,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2017-06-22,MEUS 15 ANOS,FICÇÃO,BRASIL,B1700231000000,742153.0,8986031.9,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2017-06-22,RESTER VERTICAL,FICÇÃO,FRANÇA,E1700022100000,3686.0,41349.77,ZETA FILMES LTDA,22936.0,02.469.679/0001-98
2017-06-15,"KIKI,EL AMOR SE HACE",FICÇÃO,ESPANHA,E1600774300000,17950.0,287705.11,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2017-06-15,UM TIO QUASE PERFEITO,FICÇÃO,BRASIL,B1700177700000,559584.0,7728436.39,H2O DISTRIBUIDORA DE FILMES LTDA,21541.0,15.372.472/0001-42
2017-06-15,BAYWATCH,FICÇÃO,ESTADOS UNIDOS,E1700221900000,648229.0,8785488.0,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA,169.0,27.654.722/0001-16
2017-06-15,"ROSEMBERG - CINEMA, COLAGEM E AFETOS",DOCUMENTÁRIO,BRASIL,B1600715000000,160.0,2386.06,CAVIDEO PRODUÇÕES COMÉRCIO E LOCAÇÃO DE FILMES LTDA,11893.0,01.666.326/0001-15
2017-06-15,SEPULTURA ENDURANCE,DOCUMENTÁRIO,BRASIL,B1600757800000,2511.0,38988.82,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2017-06-15,QUEM É PRIMAVERA DAS NEVES,DOCUMENTÁRIO,BRASIL,B1700178100000,959.0,11635.26,CASA DE CINEMA DE PORTO ALEGRE LTDA.,133.0,94.625.829/0001-23
2017-06-15,COLOSSAL,FICÇÃO,CANADÁ,E1700146300000,4016.0,74975.33,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2017-06-15,"EVERYTHING, EVERYTHING",FICÇÃO,ESTADOS UNIDOS,E1700196200000,123824.0,1721557.0,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2017-06-08,NIEVE NEGRA,FICÇÃO,ARGENTINA,E1700175500000,88155.0,1611137.28,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2017-06-08,PARIS CAN WAIT,FICÇÃO,ESTADOS UNIDOS,E1700180100000,119297.0,2285989.37,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2017-06-08,NUNCA ME SONHARAM,DOCUMENTÁRIO,BRASIL,B1700264000000,2827.0,34808.92,MARIA FARINHA FILMES E PRODUÇÕES LTDA.,18069.0,12.396.390/0001-40
2017-06-08,ANIMAL POLÍTICO,FICÇÃO,BRASIL,B1600780500000,4333.0,29277.53,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2017-06-08,THE MUMMY,FICÇÃO,ESTADOS UNIDOS,E1500758800000,3052672.0,47412780.44,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.,33787.0,24.810.280/0001-61
2017-06-08,FILHOS DE BACH,FICÇÃO,ALEMANHA,B1700052000000,3337.0,52203.0,THE WALT DISNEY COMPANY (BRASIL) LTDA.,18398.0,73.042.962/0001-87
2017-06-08,CAFÉ - UM DEDO DE PROSA,ANIMAÇÃO,BRASIL,B1402701900000,104.0,1530.08,CINEMATOGRÁFICA POLIFILMES LTDA-ME,2550.0,60.469.871/0001-80
2017-06-01,WONDER WOMAN,FICÇÃO,ESTADOS UNIDOS,E1700197900000,7012962.0,109907324.54,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2017-06-01,AMOR.COM,FICÇÃO,BRASIL,B1700175000000,92873.0,1192785.62,H2O DISTRIBUIDORA DE FILMES LTDA,21541.0,15.372.472/0001-42
2017-06-01,OZZY,ANIMAÇÃO,ESPANHA,E1700192500000,181991.0,2494783.95,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.,443.0,00.943.231/0001-39
2017-06-01,WALK WITH ME,FICÇÃO,DINAMARCA,E1600753600000,1176.0,16311.57,RJ DISTRIBUIDORA DE FILMES LTDA,5963.0,00.146.442/0001-40
2017-06-01,THE LOST CITY OF Z,FICÇÃO,ESTADOS UNIDOS,E1700076600000,36886.0,603430.14,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2017-06-01,INSEPARABLES,FICÇÃO,ARGENTINA,E1700164700000,5237.0,92690.79,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2017-06-01,O JARDIM DAS AFLIÇÕES,DOCUMENTÁRIO,BRASIL,B1700149200000,15031.0,277784.71,JOSIAS SARAIVA MONTEIRO NETO,33437.0,PESSOA FÍSICA
2017-05-27,BALLET BOLSHOI A HERO OF OUR TIME,VÍDEOMUSICAL,INGLATERRA,E1600631300000,532.0,14744.0,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64
2017-05-25,RESET,DOCUMENTÁRIO,FRANÇA,E1700170800000,1417.0,22777.63,P & M DISTRIBUIDORA DE FILMES LTDA,31931.0,22.910.081/0001-08
2017-05-25,PIRATES OF THE CARIBBEAN: DEAD MEN TELL NO TALES,FICÇÃO,ESTADOS UNIDOS,E1700021600000,3659613.0,55008892.0,THE WALT DISNEY COMPANY (BRASIL) LTDA.,18398.0,73.042.962/0001-87
2017-05-25,ORPHELINE,FICÇÃO,FRANÇA,E1700173200000,7965.0,109283.89,MARES FILMES EIRELI,6418.0,07.257.887/0001-47
2017-05-25,DÉGRADÉ,FICÇÃO,FRANÇA,E1600488300000,5398.0,74349.49,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2017-05-25,"BLEEDER, THE",FICÇÃO,ESTADOS UNIDOS,E1700166000000,3321.0,72536.75,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2017-05-25,COMEBACK,FICÇÃO,BRASIL,B1700046100000,3356.0,42937.3,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2017-05-25,MUITO ROMÂNTICO,FICÇÃO,BRASIL,B1600300000000,1333.0,8917.72,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2017-05-25,REAL - O PLANO POR TRÁS DA HISTÓRIA,FICÇÃO,BRASIL,B1700194400000,46968.0,792144.36,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2017-05-25,ZHI FAN YE MAO,FICÇÃO,CHINA,E1700021700000,1951.0,25179.33,ZETA FILMES LTDA,22936.0,02.469.679/0001-98
2017-05-18,UM CASAMENTO,DOCUMENTÁRIO,BRASIL,B1600639200000,440.0,4463.89,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2017-05-18,DES NOUVELLES DE LA PLANÈTE MARS,FICÇÃO,BÉLGICA,E1600651400000,5811.0,88368.78,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2017-05-18,KING ARTHUR: LEGEND OF THE SWORD,FICÇÃO,ESTADOS UNIDOS,E1600774000000,952626.0,15523305.0,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2017-05-18,ESTAMOS VIVOS,FICÇÃO,BRASIL,B1600163900000,62.0,371.2,LIVRES DISTRIBUIDORA DE AUDIVISUAL LTDA ME,21870.0,15.263.576/0001-19
2017-05-18,BEFORE I FALL,FICÇÃO,ESTADOS UNIDOS,E1700175200000,189963.0,2823335.75,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2017-05-18,O RASTRO,FICÇÃO,BRASIL,B1700103500000,87070.0,1182424.09,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2017-05-18,A FAMILY MAN,FICÇÃO,ESTADOS UNIDOS,E1700114400000,19821.0,404918.97,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2017-05-18,GET OUT,FICÇÃO,ESTADOS UNIDOS,E1700047300000,385486.0,5694508.24,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.,33787.0,24.810.280/0001-61
2017-05-11,THE PROMISE,FICÇÃO,ESPANHA,E1700165300000,26223.0,466998.62,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.,22724.0,17.095.184/0001-13
2017-05-11,ALIEN: COVENANT,FICÇÃO,ESTADOS UNIDOS,E1600791600000,664264.0,9532684.0,FOX FILM DO BRASIL LTDA,256.0,33.110.420/0001-80
2017-05-11,LA DAME DANS L'AUTO AVEC DES LUNETTES ET UN FUSIL,FICÇÃO,BÉLGICA,E1700147400000,2085.0,27484.74,RJ DISTRIBUIDORA DE FILMES LTDA,5963.0,00.146.442/0001-40
2017-05-11,PATRIOTS DAY,FICÇÃO,ESTADOS UNIDOS,E1700113700000,64504.0,1203700.89,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2017-05-11,EL CIUDADANO ILUSTRE,FICÇÃO,ARGENTINA,E1700145100000,82180.0,1313369.06,CINEMATOGRÁFICA DISTRIBUIDORA DE FILMES LTDA,33340.0,23.391.665/0001-79
2017-05-11,TAEGO ÃWA,DOCUMENTÁRIO,BRASIL,B1600534900000,1662.0,9790.98,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2017-05-11,CRÔNICA DA DEMOLIÇÃO,DOCUMENTÁRIO,BRASIL,B1600058600000,3532.0,47218.51,BOITUI CINEMA LTDA,1762.0,05.958.016/0001-25
2017-05-04,THE AUTOPSY OF JANE DOE,FICÇÃO,ESTADOS UNIDOS,E1600788000000,214035.0,2984333.52,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.,22724.0,17.095.184/0001-13
2017-05-04,BEDUÍNO,FICÇÃO,BRASIL,B1600752300000,746.0,11272.72,TB PRODUÇÕES LTDA,639.0,02.342.813/0001-95
2017-05-04,ROCK DOG,ANIMAÇÃO,CHINA,E1700088800000,107396.0,1451014.8,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2017-05-04,LITTLE MEN,FICÇÃO,ESTADOS UNIDOS,E1600646400000,6461.0,95128.2,RJ DISTRIBUIDORA DE FILMES LTDA,5963.0,00.146.442/0001-40
2017-05-04,NORMAN: THE MODERATE RISE AND TRAGIC FALL OF A NEW YORK FIXER,FICÇÃO,ESTADOS UNIDOS,E1700108100000,55083.0,1112097.22,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2017-05-04,ANG BABAENG HUMAYO,FICÇÃO,FILIPINAS,E1700136000000,798.0,9280.78,ZETA FILMES LTDA,22936.0,02.469.679/0001-98
2017-05-04,ESHTEBAK,FICÇÃO,EGITO,E1700055000000,5063.0,74385.2,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2017-05-04,"NINGUÉM ENTRA, NINGUÉM SAI",FICÇÃO,BRASIL,B1700168200000,195992.0,2648634.69,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2017-05-04,THE DAUGHTER,FICÇÃO,AUSTRÁLIA,E1700165900000,6910.0,94541.88,OMF SERVICOS & CONSULTORIA LTDA,28508.0,21.437.756/0001-72
2017-05-04,L'ESTATE ADDOSSO,FICÇÃO,ITÁLIA,E1700168100000,4657.0,64986.11,LANCA DISTRIBUIDORA DE FILMES LTDA,25115.0,18.384.267/0001-95
2017-05-04,ÉDEN,FICÇÃO,BRASIL,B1301945900000,571.0,8055.72,LIVRES DISTRIBUIDORA DE AUDIVISUAL LTDA ME,21870.0,15.263.576/0001-19
2017-04-29,BALLET BOLSHOI A CONTEPORARY EVENING,VÍDEOMUSICAL,INGLATERRA,E1600631200000,725.0,19025.0,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64
2017-04-27,VERMELHO RUSSO,FICÇÃO,BRASIL,B1600564100000,7992.0,122476.29,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2017-04-27,A QUIET PASSION,FICÇÃO,BÉLGICA,E1700072700000,25536.0,394577.49,CINEMATOGRÁFICA DISTRIBUIDORA DE FILMES LTDA,33340.0,23.391.665/0001-79
2017-04-27,MAIS DO QUE EU POSSA ME RECONHECER,DOCUMENTÁRIO,BRASIL,B1500315500000,215.0,2488.98,LIVRES DISTRIBUIDORA DE AUDIVISUAL LTDA ME,21870.0,15.263.576/0001-19
2017-04-27,LE GRAND JOUR,DOCUMENTÁRIO,FRANÇA,E1600488500000,2813.0,43853.66,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2017-04-27,GUARDIANS OF THE GALAXY VOL.2,FICÇÃO,ESTADOS UNIDOS,E1700019900000,4207788.0,67530794.8,THE WALT DISNEY COMPANY (BRASIL) LTDA.,18398.0,73.042.962/0001-87
2017-04-27,PLANETARIUM,FICÇÃO,BÉLGICA,E1700173300000,12672.0,210162.28,MARES FILMES EIRELI,6418.0,07.257.887/0001-47
2017-04-27,ELON NÃO ACREDITA NA MORTE,FICÇÃO,BRASIL,B1600765100000,2210.0,15577.84,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2017-04-20,JOAQUIM,FICÇÃO,PORTUGAL,B1700092500000,19671.0,276847.19,RESERVA NACIONAL DISTRIBUIDORA DE FILMES LTDA.,11868.0,08.346.733/0001-94
2017-04-20,LIFE,FICÇÃO,ESTADOS UNIDOS,E1700057500000,310837.0,5334114.94,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2017-04-20,GIRL ASLEEP,FICÇÃO,AUSTRÁLIA,E1700111400000,2809.0,38280.48,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2017-04-20,LE NOUVEAU,FICÇÃO,FRANÇA,E1700042400000,1786.0,23707.19,BONFILM PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA,14462.0,10.383.039/0001-99
2017-04-20,PATERSON,FICÇÃO,ESTADOS UNIDOS,E1700171200000,48773.0,789694.03,P & M DISTRIBUIDORA DE FILMES LTDA,31931.0,22.910.081/0001-08
2017-04-20,UNFORGETTABLE,FICÇÃO,ESTADOS UNIDOS,E1700068900000,52676.0,857309.0,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2017-04-20,"GOSTOSAS, LINDAS E SEXIES",FICÇÃO,BRASIL,B1700109600000,85063.0,1189017.34,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2017-04-20,O PROFETA DAS ÁGUAS,DOCUMENTÁRIO,BRASIL,B0700764400000,22.0,220.35,TAUS PRODUCOES AUDIOVISUAIS EIRELI,931.0,57.312.878/0001-80
